,EmployeeID,Age,Gender,MaritalStatus,DateBirth,Education,EducationField,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition,OverTime,DistanceFromHome,RemoteWork,BusinessTravel,TrainingTimesLastYear,JobRole,JobLevel,DailyRate,HourlyRate,MonthlyRate,PercentSalaryHike,StockOptionLevel,Salary
834,233,27,Male,Unknown,1996,3,Unknown,0,6.0,5,1,1,3,2,4,2.0,3,3.0,No,0.2920677975209013,17,1,Unknown,3, research scientist ,1,1157.0,51.0,13364.0,16,1,1000000000
835,241,56,Female,Divorced,1967,3,Life Sciences,4,11.171694191167065,2,2,2,3,1,3,2.7692162402282583,3,3.0,No,0.27278802507218536,8,1,travel_rarely,3, research scientist ,1,713.0,67.0,13939.0,18,1,1000000000
836,245,38,Female,Single,1985,2,Unknown,1,11.255855075181715,2,2,1,3,4,3,2.7575635634830644,3,3.152806675026085,No,0.27128646772811804,9,1,travel_rarely,3, laboratory technician ,1,803.6236162483841,75.0,6319.0,12,0,1000000000
837,246,31,Female,Unknown,1992,1,Medical,8,7.0,4,0,2,3,4,3,3.0,3,4.0,No,0.24844363920380236,12,1,travel_rarely,0, research scientist ,1,140.0,95.0,6984.0,23,1,1000000000
838,247,34,Female,Unknown,1989,2,Medical,2,9.0,3,1,2,4,2,4,3.0,3,3.0,No,0.0,27,1,travel_rarely,3, research scientist ,1,629.0,95.0,5711.0,15,0,1000000000
839,249,50,Male,Unknown,1973,3,Unknown,2,10.81580309803598,3,0,2,3,3,4,2.0,2,3.0,No,0.25550775807322534,1,0,Unknown,2, laboratory technician ,1,328.0,86.0,3425.0,15,1,1000000000
840,250,53,Female,Divorced,1970,2,Unknown,1,5.0,4,1,3,4,1,3,3.0,4,3.0,No,0.0,13,0,Unknown,3, manufacturing director ,2,1084.0,66.19905959534461,26250.0,11,2,1000000000
841,269,35,Female,Single,1988,3,Medical,5,11.254579708285119,6,1,2,2,2,4,3.0,3,3.0,No,0.28826462126392566,24,1,travel_frequently,5, laboratory technician ,2,803.5253289735967,37.0,15986.0,11,0,1000000000
842,nan220,27,Male,Married,1996,1,Unknown,5,10.948324752632661,2,2,0,3,1,3,3.0,2,3.0,No,0.2703992339649952,1,0,travel_frequently,1, manufacturing director ,2,472.0,60.0,9679.0,19,1,1000000000
843,nan221,40,Male,Married,1983,2,Unknown,8,11.35046650134139,7,3,7,3,4,3,4.0,3,3.0,No,0.262841457419633,38,1,Unknown,2, laboratory technician ,2,905.0,99.0,16523.0,15,1,1000000000
844,nan222,22,Male,Unknown,2001,3,Life Sciences,1,4.0,4,2,2,2,2,1,2.0,4,3.0,No,0.28825627533501297,22,0,Unknown,2, research scientist ,1,1136.0,60.0,12392.0,16,1,1000000000
845,287,40,Male,Unknown,1983,5,Life Sciences,9,5.0,3,0,2,4,4,4,1.0,2,3.0,No,0.0,10,1,Unknown,5, healthcare representative ,2,1151.0,63.0,14242.0,14,1,1000000000
846,288,46,Male,Unknown,1977,4,Unknown,7,17.0,4,0,3,4,1,3,3.0,3,3.0,No,0.0,1,1,Unknown,3, healthcare representative ,3,644.0,65.90900015756172,12368.0,16,1,1000000000
847,297,30,Female,Unknown,1993,3,Technical Degree,5,8.0,5,0,4,4,1,3,3.0,3,3.0,Yes,1.0,3,1,Unknown,5, research scientist ,1,1005.0,88.0,8556.0,11,0,1000000000
848,nan223,29,Male,Single,1994,3,Unknown,0,11.430593627187918,6,1,5,3,3,4,2.0,3,3.0,Yes,0.2711421897908918,1,0,Unknown,1, research scientist ,1,992.0,85.0,19757.0,14,0,1000000000
849,303,54,Female,Married,1969,3,Unknown,2,16.0,6,0,5,4,1,4,3.0,3,3.0,No,0.287867284798505,3,0,Unknown,4, sales executive ,2,1147.0,52.0,17011.0,14,1,1000000000
850,305,33,Female,Married,1990,4,Unknown,6,10.646990445018188,3,1,1,3,2,4,3.0,2,4.0,No,0.26878992421146386,4,1,travel_rarely,3, research scientist ,1,147.0,47.0,13248.0,21,0,1000000000
851,316,52,Female,Single,1971,3,Unknown,7,11.737203114267412,2,2,2,3,4,2,2.0,2,3.0,No,0.27692472743986546,2,1,travel_rarely,3, laboratory technician ,1,1323.0,89.0,3300.0,15,0,1000000000
852,nan224,59,Male,Married,1964,2,Medical,8,11.268889675040295,2,2,2,2,3,4,2.0,3,3.0,No,0.27564606260001756,6,0,travel_rarely,2, human resources ,1,818.0,66.02370239454436,25657.0,17,0,1000000000
853,nan225,32,Male,Single,1991,3,Unknown,0,4.0,3,1,2,4,3,4,1.0,2,3.0,Yes,0.27298325628774545,1,1,Unknown,2, laboratory technician ,1,515.0,62.0,9571.0,14,0,1000000000
854,332,39,Female,Divorced,1984,4,Medical,7,7.0,3,1,2,2,3,3,3.0,3,3.0,No,0.0,24,0,Unknown,1, laboratory technician ,1,1431.0,96.0,15417.0,14,3,1000000000
855,nan226,32,Male,Unknown,1991,4,Marketing,0,4.0,3,2,2,3,4,1,3.0,3,3.0,No,0.0,26,1,non-travel,2, sales executive ,2,976.0,100.0,12069.0,18,0,1000000000
856,337,31,Male,Divorced,1992,4,Medical,9,11.740406221246529,2,2,2,2,3,1,3.0,3,3.0,No,0.0,3,1,Unknown,3, research director ,3,1327.0,73.0,13523.0,12,1,1000000000
857,338,33,Female,Married,1990,4,Life Sciences,1,2.0,2,0,2,3,4,3,2.0,2,3.0,No,0.28056257018593894,5,1,travel_rarely,2, research scientist ,1,832.0,63.0,14776.0,13,1,1000000000
858,341,45,Male,Unknown,1978,4,Life Sciences,4,9.0,3,0,2,1,3,4,3.0,4,3.0,No,0.2803439512768838,23,1,Unknown,1, manufacturing director ,2,1199.0,77.0,5118.0,17,1,1000000000
859,347,42,Female,Single,1981,2,Unknown,3,11.360122865572652,3,0,2,4,1,3,3.0,4,3.0,No,1.0,17,1,Unknown,1, research scientist ,2,916.0,82.0,23016.0,13,0,1000000000
860,349,29,Male,Divorced,1994,2,Marketing,2,11.665459221615864,3,0,2,4,4,4,3.0,3,3.0,No,0.0,19,0,Unknown,2, sales executive ,2,1247.0,45.0,10732.0,14,1,1000000000
861,350,25,Female,Married,1998,3,Unknown,0,5.0,4,1,2,1,3,4,3.0,3,3.0,No,0.0,1,0,travel_rarely,3, manufacturing director ,2,685.0,62.0,7505.0,12,2,1000000000
862,362,32,Male,Unknown,1991,1,Unknown,4,9.0,6,0,4,4,1,4,3.0,2,3.0,No,0.0,2,0,Unknown,5, laboratory technician ,2,128.0,84.0,19737.0,13,0,1000000000
863,nan227,28,Male,Married,1995,3,Unknown,1,11.584577896511918,5,0,4,4,4,4,2.717516292851142,3,4.0,No,0.0,9,1,travel_rarely,3, research scientist ,1,1158.0,94.0,2613.0,23,1,1000000000
864,379,21,Male,Single,2002,2,Unknown,1,11.434758911878601,3,1,0,4,3,1,4.0,2,3.0,No,0.0,3,0,travel_rarely,4, research scientist ,1,996.0,100.0,10531.0,17,0,1000000000
865,380,37,Female,Divorced,1986,4,Medical,2,11.185984556220061,5,0,2,1,4,1,3.0,3,3.0,No,1.0,1,0,non-travel,2, research director ,3,728.0,80.0,11677.0,18,2,1000000000
866,393,38,Male,Unknown,1985,4,Life Sciences,9,11.149012205049567,2,1,2,4,4,2,3.0,3,3.0,No,0.26550420729757057,23,0,travel_rarely,2, healthcare representative ,2,688.0,82.0,18899.0,14,1,1000000000
867,394,26,Male,Divorced,1997,4,Medical,2,11.85249447478592,3,0,2,1,2,4,3.0,3,3.0,Yes,1.0,16,0,travel_rarely,2, laboratory technician ,1,1449.0,45.0,14180.0,13,1,1000000000
868,396,49,Female,Single,1974,4,Life Sciences,9,11.1003593711368,3,1,2,3,1,4,3.0,3,3.0,No,1.0,10,1,Unknown,4, research director ,5,636.0,65.90368599203283,25594.0,11,0,1000000000
869,nan228,31,Female,Divorced,1992,3,Unknown,1,2.0,2,2,2,4,2,3,2.0,3,3.0,No,0.26217424591417937,5,1,travel_frequently,5, sales representative ,1,444.0,84.0,3909.0,11,1,1000000000
870,403,37,Male,Married,1986,3,Medical,1,11.334225508049123,4,1,2,2,4,3,2.0,3,3.0,No,0.2830924922825581,9,0,travel_frequently,3, research scientist ,1,889.0,53.0,11411.0,12,3,1000000000
871,423,31,Male,Married,1992,4,Unknown,0,11.151914599390725,5,0,3,1,4,3,3.0,3,3.0,No,0.26378455319480615,11,1,travel_rarely,4, research scientist ,1,691.0,86.0,10077.0,12,1,1000000000
872,424,31,Male,Unknown,1992,3,Human Resources,3,10.609495439496094,2,1,0,1,1,4,3.0,2,3.0,No,0.0,2,0,travel_rarely,1, human resources ,2,106.0,62.0,17822.0,12,0,1000000000
873,nan229,31,Male,Unknown,1992,4,Unknown,0,3.0,2,2,2,3,4,2,1.0,3,3.0,No,0.29343656032769566,2,1,Unknown,2, research scientist ,1,803.4971033590529,32.0,7747.0,18,1,1000000000
874,433,52,Male,Unknown,1971,4,Medical,2,11.0,8,7,7,2,2,1,2.0,2,3.1541597748572348,Yes,0.0,17,0,Unknown,3, research scientist ,2,723.0,85.0,17747.0,15,0,1000000000
875,440,28,Male,Married,1995,4,Medical,5,11.583339157043511,3,2,2,1,4,4,2.0,1,3.0,Yes,1.0,2,1,Unknown,4, research scientist ,1,1157.0,84.0,24737.0,13,0,1000000000
876,447,47,Male,Married,1976,5,Unknown,4,21.0,3,1,1,4,3,2,3.0,3,3.0,No,0.2983608043642816,5,0,travel_rarely,2, research director ,5,1482.0,42.0,16375.0,11,1,1000000000
877,455,29,Male,Unknown,1994,5,Other,0,4.0,3,2,2,2,4,3,2.784642030779134,2,3.0,No,0.0,9,1,Unknown,2, laboratory technician ,1,738.0,30.0,7621.0,17,0,1000000000
878,460,37,Male,Unknown,1986,2,Medical,7,8.0,6,0,4,4,4,3,2.0,3,3.0,No,0.0,5,1,Unknown,2, manufacturing director ,2,1192.0,61.0,23177.0,16,2,1000000000
879,465,23,Male,Unknown,2000,1,Unknown,1,11.724053128301366,4,0,2,3,4,3,2.0,3,3.0,No,0.27928691950364165,26,0,Unknown,2, research scientist ,1,1309.0,83.0,16092.0,12,2,1000000000
880,470,42,Male,Divorced,1981,1,Unknown,0,4.0,3,1,0,3,3,3,3.0,3,3.0,No,1.0,2,0,travel_rarely,5, human resources ,1,544.0,52.0,24017.0,11,1,1000000000
881,475,30,Female,Unknown,1993,2,Unknown,7,4.0,2,2,2,4,3,2,4.0,3,3.0,No,0.2655458561565497,25,0,Unknown,2, sales executive ,2,641.0,85.0,6069.0,12,1,1000000000
882,478,21,Female,Single,2002,1,Unknown,1,3.0,3,1,2,1,2,3,3.0,2,3.0,Yes,0.26233011310878795,31,1,Unknown,3, sales representative ,1,756.0,99.0,9150.0,11,0,1000000000
883,482,57,Male,Unknown,1966,4,Medical,2,11.06123620349158,3,1,2,4,3,3,3.0,3,3.0,No,0.0,1,1,travel_rarely,2, healthcare representative ,2,593.0,88.0,2967.0,11,0,1000000000
884,nan230,21,Male,Single,2002,2,Unknown,1,3.0,3,2,2,1,4,3,2.0,3,4.0,No,0.29241612546441714,9,1,Unknown,3, sales representative ,1,895.0,39.0,2851.0,24,0,1000000000
885,nan231,31,Male,Unknown,1992,4,Life Sciences,0,3.0,2,2,2,3,2,4,3.0,2,3.0,No,0.279740086055172,9,1,travel_rarely,5, research scientist ,1,408.0,42.0,7551.0,16,0,1000000000
886,495,29,Male,Unknown,1994,3,Unknown,9,6.0,3,1,2,2,4,4,3.0,3,3.147989976802768,No,0.0,17,0,Unknown,4, research scientist ,1,1283.0,54.0,18168.0,16,0,1000000000
887,nan232,27,Male,Unknown,1996,2,Unknown,1,5.0,5,0,4,4,2,2,3.0,3,3.0,No,0.0,1,1,travel_rarely,2, laboratory technician ,1,1469.0,82.0,17881.0,11,1,1000000000
888,nan233,49,Male,Single,1974,3,Other,8,11.677986159190036,5,0,0,2,3,3,3.0,2,4.0,No,0.0,7,1,travel_rarely,2, healthcare representative ,3,1261.0,31.0,12066.0,24,0,1000000000
889,501,36,Female,Married,1987,3,Unknown,4,10.817038202419775,2,2,2,4,3,2,3.0,3,3.0,No,0.0,2,1,travel_rarely,3, research scientist ,1,329.0,96.0,11868.0,13,1,1000000000
890,502,34,Male,Unknown,1989,3,Marketing,8,11.772626601349,5,0,4,1,4,2,2.0,4,3.0,Yes,1.0,19,1,non-travel,3, sales executive ,2,1362.0,67.0,4652.0,13,0,1000000000
891,507,24,Female,Divorced,1999,4,Marketing,1,11.781264770737828,5,0,3,4,3,4,4.0,3,3.0,No,1.0,10,1,Unknown,2, sales executive ,2,1371.0,77.0,5915.0,12,1,1000000000
892,517,42,Female,Unknown,1981,4,Unknown,3,8.0,5,1,2,2,1,2,3.0,3,3.0,No,0.0,1,1,Unknown,5, laboratory technician ,1,201.0,65.6168277388729,20490.0,16,1,1000000000
893,522,54,Male,Married,1969,2,Medical,4,24.0,4,1,2,1,1,3,2.0,3,3.0,No,0.2623348744141323,5,0,Unknown,4, research director ,5,821.0,86.0,8509.0,11,1,1000000000
894,523,34,Female,Married,1989,4,Unknown,9,11.790375632805825,3,1,2,3,3,1,3.0,3,3.0,No,0.0,4,1,Unknown,3, sales executive ,2,1381.0,72.0,12740.0,15,1,1000000000
895,525,43,Male,Unknown,1980,3,Unknown,7,10.801131913385444,3,1,2,4,4,1,3.0,3,4.0,No,0.2663278141731154,21,1,Unknown,1, laboratory technician ,1,313.0,61.0,15238.0,20,1,1000000000
896,526,43,Female,Unknown,1980,4,Other,4,11.875620190340594,5,0,2,3,3,4,3.0,3,3.0,No,1.0,8,1,travel_rarely,3, healthcare representative ,2,1473.0,74.0,2227.0,14,0,1000000000
897,530,31,Male,Married,1992,2,Unknown,1,4.0,4,3,2,4,1,3,2.7904323209232564,2,3.0,No,0.0,1,0,travel_rarely,3, laboratory technician ,1,329.0,98.0,16193.0,12,1,1000000000
898,nan234,25,Male,Married,1998,3,Medical,5,6.0,2,0,2,1,1,3,2.761378833504004,3,3.0,Yes,0.0,3,1,travel_rarely,5, laboratory technician ,1,688.0,91.0,9396.0,13,1,1000000000
899,544,45,Male,Married,1978,2,Life Sciences,3,8.0,2,0,2,1,4,4,2.0,3,3.1567731228619684,No,0.0,10,1,Unknown,3, research scientist ,1,192.0,69.0,9655.0,21,2,1000000000
900,nan235,52,Female,Married,1971,2,Life Sciences,2,31.0,5,1,4,4,4,4,1.0,3,3.0,No,0.0,4,0,travel_rarely,2, manager ,4,1490.0,66.46695102965953,10310.0,13,0,1000000000
901,555,34,Female,Unknown,1989,2,Unknown,0,3.0,2,1,0,4,3,4,2.0,1,3.0,Yes,0.0,6,1,travel_frequently,3, sales representative ,1,296.0,33.0,12253.0,16,1,1000000000
902,nan236,26,Female,Divorced,1997,3,Life Sciences,1,11.761312907876441,3,0,2,1,4,2,1.0,3,4.0,No,0.0,23,1,travel_rarely,3, research scientist ,1,1349.0,90.0,3032.0,22,2,1000000000
903,564,29,Male,Unknown,1994,4,Unknown,1,11.425284884980217,10,0,7,2,3,3,3.0,2,3.0,No,0.0,3,1,Unknown,2, research director ,3,986.0,93.0,21526.0,18,0,1000000000
904,nan237,29,Female,Married,1994,5,Technical Degree,5,6.0,2,1,1,3,2,2,4.0,2,3.0,Yes,0.0,25,0,Unknown,2, research scientist ,1,408.0,71.0,18300.0,16,0,1000000000
905,nan238,46,Male,Married,1977,3,Life Sciences,6,11.445279991329654,3,0,1,1,3,3,1.0,3,3.0,No,0.0,2,0,Unknown,2, research director ,4,1009.0,51.0,2288.0,13,0,1000000000
906,580,46,Female,Unknown,1977,3,Marketing,2,15.0,3,1,2,3,4,3,3.0,2,3.0,No,0.2689301283748805,10,0,Unknown,3, sales executive ,3,1125.0,94.0,11563.0,19,1,1000000000
907,585,30,Male,Single,1993,1,Marketing,0,10.89360107421551,3,1,2,4,2,1,3.0,3,3.0,No,0.2703909581338029,7,1,travel_rarely,3, sales representative ,1,413.0,57.0,18398.0,14,0,1000000000
908,nan239,34,Female,Divorced,1989,3,Unknown,9,11.425575566904167,3,0,2,2,1,3,3.0,3,3.0,Yes,1.0,23,0,travel_frequently,2, human resources ,3,988.0,43.0,11533.0,15,3,1000000000
909,591,42,Male,Married,1981,2,Other,4,11.877267412885306,2,2,0,2,3,4,2.688055939418614,3,3.0,No,0.0,5,1,Unknown,4, laboratory technician ,1,1474.0,97.0,9260.0,17,1,1000000000
910,593,22,Male,Single,2001,1,Technical Degree,5,4.0,2,1,2,3,3,3,3.0,2,3.0,Yes,0.0,25,1,Unknown,3, laboratory technician ,1,1368.0,99.0,9129.0,16,0,1000000000
911,611,29,Male,Divorced,1994,3,Technical Degree,4,8.0,3,1,2,4,4,2,4.0,3,3.0,No,0.0,19,1,travel_rarely,2, manufacturing director ,2,232.0,34.0,22645.0,12,2,1000000000
912,624,46,Female,Married,1977,1,Medical,5,11.469515161066047,2,1,2,1,3,4,2.0,3,3.0,No,0.0,18,1,travel_frequently,3, healthcare representative ,3,1034.0,86.0,8984.0,11,0,1000000000
913,631,32,Male,Unknown,1991,4,Other,8,11.876313972874039,4,1,2,4,3,4,3.0,4,3.0,Yes,0.29043112558489187,11,1,Unknown,2, sales executive ,2,1474.0,66.45626559696993,23914.0,12,0,1000000000
914,632,24,Male,Unknown,1999,3,Medical,0,3.0,2,2,1,4,4,3,3.0,3,3.0,No,0.0,24,0,Unknown,3, sales representative ,1,803.5121186917745,38.0,5530.0,13,2,1000000000
915,652,35,Male,Single,1988,2,Unknown,4,11.009250731970463,3,0,2,1,4,4,3.0,2,3.0,No,0.0,25,0,travel_rarely,3, laboratory technician ,2,538.0,54.0,14004.0,14,0,1000000000
916,659,42,Female,Married,1981,4,Life Sciences,1,10.0,10,2,2,3,4,2,3.0,3,3.0,No,0.0,2,1,Unknown,4, healthcare representative ,2,622.0,81.0,5718.0,13,2,1000000000
917,664,48,Female,Married,1975,4,Unknown,7,21.0,3,0,2,4,1,1,1.0,2,3.0,No,0.0,1,1,travel_rarely,3, manager ,4,1236.0,40.0,17997.0,11,1,1000000000
918,665,44,Female,Unknown,1979,4,Unknown,4,10.0,2,0,2,1,3,2,4.0,2,3.1487232331331643,No,0.0,1,1,travel_rarely,1, human resources ,2,1112.0,50.0,26894.0,11,0,1000000000
919,666,34,Female,Unknown,1989,3,Unknown,1,8.0,8,0,6,3,3,4,3.0,3,3.0,No,1.0,14,1,Unknown,3, sales representative ,1,204.0,31.0,2912.0,18,2,1000000000
920,nan240,21,Male,Unknown,2002,1,Technical Degree,1,11.754472605633906,3,1,2,3,3,3,3.0,3,3.1469258323204103,No,0.295240779012349,22,1,Unknown,2, sales representative ,1,1343.0,49.0,24444.0,11,0,1000000000
921,671,44,Male,Unknown,1979,4,Unknown,4,26.0,2,0,1,4,4,1,4.0,3,3.0,No,0.2958427227790565,3,1,travel_rarely,2, manager ,5,1315.0,35.0,9358.0,12,1,1000000000
922,675,22,Male,Married,2001,1,Medical,0,11.255652851212215,2,2,2,1,3,4,3.0,3,4.0,No,0.27397272057262234,6,1,travel_rarely,3, research scientist ,1,803.6080333269846,69.0,12145.0,20,0,1000000000
923,686,26,Female,Unknown,1997,3,Unknown,1,11.4292254564153,3,0,2,3,4,3,3.0,3,3.151181907438917,No,1.0,6,0,travel_rarely,2, laboratory technician ,1,991.0,71.0,17759.0,13,1,1000000000
924,699,36,Male,Unknown,1987,2,Medical,2,13.0,3,0,2,2,2,3,3.0,2,3.0,No,1.0,9,1,Unknown,2, manufacturing director ,2,913.0,48.0,13934.0,11,1,1000000000
925,nan241,27,Male,Single,1996,4,Medical,0,5.0,4,1,1,1,4,4,3.0,2,3.0,No,0.29007600506214437,3,1,Unknown,0, research scientist ,1,1115.0,54.0,15174.0,13,0,1000000000
926,705,23,Male,Unknown,2000,3,Unknown,2,5.0,3,0,2,1,1,1,4.0,4,3.0,No,0.2829267138516621,4,0,travel_rarely,3, research scientist ,1,885.0,58.0,8544.0,16,1,1000000000
927,707,25,Male,Unknown,1998,3,Life Sciences,0,4.0,3,1,2,4,2,3,3.0,4,4.0,No,0.0,8,0,Unknown,4, sales executive ,2,810.0,57.0,15678.0,22,1,1000000000
928,712,48,Male,Married,1975,1,Unknown,3,11.267648176196813,2,2,2,1,2,4,3.0,4,3.0,No,0.2800785305360672,14,1,Unknown,3, sales executive ,2,817.0,56.0,18597.0,12,0,1000000000
929,nan242,24,Female,Single,1999,2,Life Sciences,9,11.1531134623213,2,2,0,1,3,1,3.0,3,3.0,Yes,0.0,3,1,travel_rarely,3, sales executive ,2,693.0,65.0,24785.0,14,0,1000000000
930,732,60,Male,Single,1963,4,Unknown,8,10.0,2,2,2,1,1,4,3.0,3,3.0,No,0.0,16,0,travel_rarely,1, sales executive ,2,1179.0,84.0,11924.0,14,0,1000000000
931,738,50,Male,Married,1973,4,Marketing,7,4.0,2,2,2,4,2,4,3.0,3,3.0,No,0.0,8,1,Unknown,2, sales representative ,1,316.0,54.0,9983.0,15,1,1000000000
932,744,44,Male,Single,1979,3,Unknown,2,9.0,5,1,4,1,3,3,3.0,1,3.0,No,0.2738870550551418,24,0,non-travel,5, laboratory technician ,1,381.0,49.0,2104.0,14,0,1000000000
933,746,47,Female,Divorced,1976,3,Unknown,9,28.0,22,11,13,4,3,4,2.0,3,3.0,No,1.0,3,1,travel_frequently,2, sales executive ,4,217.0,49.0,10225.0,12,2,1000000000
934,752,42,Male,Divorced,1981,3,Unknown,6,11.375087928556777,2,2,2,3,3,4,3.0,4,3.0,Yes,0.2822846767646072,19,1,Unknown,2, research scientist ,1,933.0,57.0,20366.0,12,0,1000000000
935,754,43,Male,Married,1980,3,Life Sciences,3,7.0,2,2,2,4,4,3,3.0,2,3.1509778467816707,No,0.28462145349756474,15,1,travel_frequently,5, sales executive ,2,775.0,47.0,23683.0,18,1,1000000000
936,nan243,40,Female,Single,1983,1,Unknown,0,5.0,4,2,3,4,4,4,2.0,2,4.0,No,0.26859447876204756,2,0,Unknown,2, research scientist ,1,804.0,86.0,22929.0,20,0,1000000000
937,nan244,29,Male,Unknown,1994,3,Unknown,1,11.52127079193319,2,2,2,4,2,4,3.0,3,3.0,No,0.0,10,0,Unknown,2, sales representative ,1,1090.0,83.0,17967.0,14,2,1000000000
938,769,53,Male,Single,1970,3,Unknown,2,19.0,2,2,2,4,4,4,3.0,3,3.0,No,0.2530385203922995,6,0,Unknown,4, laboratory technician ,2,346.0,86.0,10919.0,17,0,1000000000
939,nan245,23,Male,Single,2000,1,Medical,1,10.798914860219217,2,0,2,1,3,4,3.0,4,3.0,No,0.25819959253709635,12,0,travel_rarely,3, research scientist ,1,310.0,79.0,19630.0,18,0,1000000000
940,nan246,55,Male,Unknown,1968,3,Medical,5,24.0,5,1,4,4,1,4,3.0,3,3.0,Yes,1.0,2,0,Unknown,2, manager ,5,725.0,78.0,21199.0,13,1,1000000000
941,792,26,Female,Unknown,1997,2,Life Sciences,3,11.044039862185333,2,2,0,1,4,1,3.0,1,3.0,No,0.0,1,1,travel_frequently,2, laboratory technician ,1,575.0,71.0,5288.0,14,1,1000000000
942,797,34,Female,Single,1989,4,Unknown,2,10.680178059045865,4,1,3,2,4,3,3.0,4,3.0,No,0.0,1,0,travel_rarely,2, research scientist ,1,182.0,72.0,13551.0,16,0,1000000000
943,800,27,Male,Married,1996,1,Marketing,0,5.0,4,1,1,3,4,2,3.0,3,3.0,No,0.27003018004666984,8,1,Unknown,3, sales executive ,2,829.0,84.0,24008.0,19,1,1000000000
944,nan247,35,Female,Unknown,1988,4,Unknown,1,3.0,3,0,2,1,4,2,2.0,3,3.0,No,0.0,8,1,travel_rarely,1, sales representative ,1,384.0,72.0,20317.0,16,1,1000000000
945,806,30,Male,Married,1993,3,Unknown,3,7.0,2,0,2,4,3,3,3.0,1,3.149222928947208,No,0.0,18,1,travel_rarely,2, laboratory technician ,1,921.0,38.0,24375.0,21,2,1000000000
946,nan248,34,Female,Unknown,1989,2,Unknown,5,11.54102691727379,3,1,2,3,1,2,3.0,3,3.0,No,0.0,8,1,Unknown,1, sales executive ,2,1111.0,93.0,13305.0,17,1,1000000000
947,813,52,Female,Unknown,1971,4,Life Sciences,8,9.0,5,1,4,2,3,2,3.0,3,4.0,No,0.2810437688353258,25,1,travel_rarely,3, laboratory technician ,2,1325.0,82.0,21821.0,20,1,1000000000
948,819,33,Female,Single,1990,3,Marketing,5,10.62082363470101,3,0,2,1,1,3,3.0,3,3.0,Yes,0.25827874493365477,16,0,travel_rarely,3, sales executive ,2,118.0,69.0,26507.0,15,0,1000000000
949,nan249,35,Female,Single,1988,4,Unknown,3,7.0,2,2,2,2,3,3,3.0,4,3.0,No,0.0,20,0,travel_rarely,0, research scientist ,1,1258.0,40.0,13301.0,13,0,1000000000
950,nan250,28,Male,Single,1995,4,Unknown,6,5.0,2,2,1,3,3,4,2.0,3,3.0,Yes,0.0,2,1,Unknown,3, research scientist ,1,890.0,66.07113966927868,16374.0,17,0,1000000000
951,nan251,36,Male,Married,1987,3,Human Resources,4,11.474434970236342,5,0,4,3,2,2,3.0,3,3.0,No,0.29414333711289364,13,1,travel_rarely,2, human resources ,1,1041.0,36.0,25527.0,13,1,1000000000
952,838,34,Female,Single,1989,4,Unknown,1,6.0,5,1,3,3,4,3,3.0,2,3.0,No,0.0,16,1,travel_frequently,3, research scientist ,1,702.0,100.0,8306.0,16,0,1000000000
953,847,34,Male,Unknown,1989,2,Unknown,0,4.0,3,0,2,3,4,3,1.0,3,3.0,No,0.27846481568837567,3,0,Unknown,1, human resources ,1,829.0,66.03091307779904,2243.0,19,1,1000000000
954,852,44,Male,Single,1979,3,Unknown,9,10.0,5,2,3,4,2,4,2.0,3,3.0,No,0.2787762521844874,4,1,travel_rarely,2, healthcare representative ,2,625.0,50.0,5197.0,12,0,1000000000
955,859,32,Male,Divorced,1991,4,Life Sciences,2,8.0,5,0,3,2,4,3,2.0,3,3.0,No,0.2733361810376465,13,1,Unknown,3, sales executive ,2,803.6124009618112,73.0,9250.0,11,1,1000000000
956,nan252,53,Female,Married,1970,2,Unknown,7,35.0,5,0,4,1,4,4,3.0,2,3.0,No,1.0,7,0,Unknown,3, sales executive ,3,661.0,78.0,20715.0,18,1,1000000000
957,872,22,Male,Unknown,2001,2,Life Sciences,6,4.0,2,2,2,4,4,1,1.0,2,4.0,No,0.277895197560786,1,0,Unknown,2, manufacturing director ,2,803.586925202756,66.01416487491555,19146.0,22,2,1000000000
958,874,44,Male,Unknown,1979,4,Life Sciences,2,10.0,3,0,2,1,4,3,2.0,4,4.0,No,1.0,8,0,travel_rarely,2, laboratory technician ,1,986.0,62.0,5044.0,24,1,1000000000
959,881,35,Female,Divorced,1988,4,Life Sciences,1,10.0,10,7,8,4,2,1,2.0,3,3.0,Yes,0.26235622548499477,25,1,travel_frequently,3, research scientist ,1,803.6756781963334,96.0,16612.0,19,1,1000000000
960,885,25,Male,Unknown,1998,1,Unknown,1,5.0,5,0,3,3,1,1,4.0,2,3.0,No,0.0,4,0,Unknown,1, sales executive ,2,583.0,87.0,18154.0,12,0,1000000000
961,nan253,49,Female,Unknown,1974,3,Technical Degree,2,7.0,4,0,2,3,1,2,3.0,3,3.0,No,0.0,1,0,travel_rarely,2, research scientist ,1,1418.0,36.0,10554.0,16,1,1000000000
962,888,24,Male,Unknown,1999,1,Life Sciences,0,11.686496190176682,5,3,4,1,4,4,2.0,2,3.0,No,0.2858286227880259,19,0,non-travel,2, laboratory technician ,1,1269.0,66.3210922595621,10778.0,17,0,1000000000
